cod_marca;cod_modelo;nome_modelo;ultimo_ano
43;1831;XTerra XE 4x4 2.8 132cv TB Int. Diesel;2007
43;1832;X-TRAIL GX 2.5 16V 180cv 5p;2008
43;4736;X-TRAIL LE 2.0 16V 138cv Aut.;2009
43;4737;X-TRAIL SE 2.0 16V 138cv Aut.;2009
43;1833;ZX 300 3.0 BI-Turbo;1994
44;1834;106 KID 1.0;1995
44;1835;106 Passion 1.0 3p;2001
44;1836;106 Passion 1.0 5p;2001
44;1837;106 Quiksilver 1.0 3p;2001
44;1838;106 Selection 1.0 3p;2001
44;1839;106 Selection 1.0 5p;2001
44;1840;106 Soleil 1.0 3p;2001
44;1841;106 Soleil 1.0 5p;2001
44;1842;106 XN 3p e 5p;1996
44;1843;106 XT;1995
44;7202;2008 Allure 1.6 Flex 16V 5p Mec.;2020
44;9538;2008 Allure Bus. 1.6 Flex 5p Aut.;2020
44;9641;2008 Allure Essencial 1.6 Flex 16V Aut.;2022
44;9539;2008 Allure Pack Bus. 1.6 Flex Aut.;2020
44;7743;2008 Crossway 1.6 Flex 16V 5p Aut.;2020
44;7203;2008 Griffe 1.6 Flex 16V 5p Aut.;2021
44;7204;2008 Griffe 1.6 Flex 16V 5p Mec.;2018
44;7205;2008 Griffe 1.6 Turbo Flex 16V 5p Mec.;2020
44;9441;2008 SKYWALKER 1.6 Turbo Flex 16V Aut.;2022
44;1844;205 CJ Cabriolet;1995
44;1845;205 CTi Cabriolet 1.4;1995
44;1846;205 GTi 1.4;1995
44;1847;205 XSi/ Junior 1.4 3p;1998
44;4336;206 Allure 1.6 Flex 16V 3p;2008
44;4337;206 Allure 1.6 Flex 16V 5p;2008
44;4338;206 Automatic (feline)1.6 Flex 16V 5p;2008
44;1848;206 CC 1.6 16V 2p;2008
44;1849;206 Feline 1.4/ 1.4 Flex 8V 5p;2008
44;1850;206 Holiday 1.4 8V 75cv 3p;2006
44;1851;206 Holiday 1.4 8V 75cv 5p;2006
44;1852;206 Holiday 1.6 Flex 16V 3p;2006
44;1853;206 Holiday 1.6 Flex 16V 5p;2006
44;4307;206 Moonlight 1.4 Flex 8V 3p;2008
44;4308;206 Moonlight 1.4 Flex 8V 5p;2008
44;1854;206 Passion 1.6;2001
44;1855;206 Passion 1.6 16v 110cv 5p;2004
44;1856;206 Presence 1.4/ 1.4 Flex 8V 3p;2008
44;1857;206 Presence 1.4/ 1.4 Flex 8V 5p;2008
44;1858;206 Rallye 1.6;2001
44;1859;206 Rallye 1.6/ 1.6 Flex 16v 110cv 3p;2006
44;1860;206 Select./Presence 1.6/1.6 Flex 16V 5p;2007
44;1861;206 Selection 1.6 16V 110cv 3p;2004
44;1862;206 Selection/ Sensation 1.0 16v 3p;2006
44;1863;206 Selection/ Sensation 1.0 16v 5p;2006
44;3900;206 Sensation 1.4 Flex 8V 3p;2010
44;3901;206 Sensation 1.4 Flex 8V 5p;2010
44;1864;206 Soleil 1.0 16v 5p;2004
44;1865;206 Soleil 1.6 16v 110cv 5p;2004
44;1866;206 Soleil 1.6 3p;2001
44;1867;206 Soleil 1.6 5p;2001
44;1868;206 Soleil/Quiksilver 1.0 16V 3p;2004
44;1869;206 Soleil/Quiksilver 1.6 16V 110cv 3p;2004
44;4339;206 SW Automatic (feline)1.6 Flex 16V 5p;2008
44;4194;206 SW ESCAPADE 1.6 16V Flex 5p;2008
44;1870;206 SW Feline 1.6/ 1.6 Flex 16V 5p;2008
44;4586;206 SW Moonlight 1.4 Flex 8V 5p;2008
44;1871;206 SW Presence 1.4/ 1.4 Flex 8V 5p;2008
44;1872;206 SW Presence 1.6/1.6 Flex 16V 5p;2007
44;1873;206 Techno 1.0 16V 70cv 5p;2004
44;1874;206 Techno/ Feline 1.6/ 1.6 Flex 16V 5p;2008
44;6545;207 Active 1.4 Flex 8V 5p;2015
44;6274;207 Blue Lion 1.4 Flex 8V 5p;2014
44;5159;207 QUIKSILVER 1.4 Flex 8V 3p;2011
44;5160;207 QUIKSILVER 1.4 Flex 8V 5p;2011
44;5711;207 QUIKSILVER 1.6 Flex 16V 5p;2013
44;4793;207 Sed. Passion XR Sport 1.4 Flex 8V 4p;2013
44;6593;207 Sedan Active 1.4 Flex 8V 4p;2015
44;6594;207 Sedan Allure 1.4 Flex 8v 4p;2014
44;4794;207 Sedan Passion XR 1.4 Flex 8V 4p;2013
44;4795;207 Sedan Passion XS 1.6 Flex 16V 4p;2013
44;4796;207 Sedan Passion XS 1.6 Flex 16V 4p Aut;2013
44;4814;207 SW ESCAPADE 1.6 16V Flex 5p;2013
44;4718;207 SW XR 1.4 Flex 8V 5p;2013
44;4719;207 SW XR Sport 1.4 Flex 8V 5p;2013
44;4720;207 SW XS 1.6 Flex 16V 5p Aut.;2013
44;5110;207 X-Line 1.4 Flex 8V 3p;2012
44;5111;207 X-Line 1.4 Flex 8V 5p;2012
44;4721;207 XR 1.4 Flex 8V 3p;2013
44;4722;207 XR 1.4 Flex 8V 5p;2014
44;4723;207 XR Sport 1.4 Flex 8V 3p;2010
44;4724;207 XR Sport 1.4 Flex 8V 5p;2013
44;4725;207 XS 1.6 Flex 16V 3p;2010
44;4726;207 XS 1.6 Flex 16V 5p;2013
44;4727;207 XS 1.6 Flex 16V 5p Aut.;2013
44;7552;208 Active 1.2 Flex 12V 5p Mec.;2020
44;7553;208 Active Pack 1.2 Flex 12V 5p Mec.;2019
44;6843;208 Active Pack 1.6 Flex 16V 5p Aut.;2021
44;6396;208 Active/Active Pack 1.5 Flex 8V 5p;2016
44;7554;208 Allure 1.2 Flex 12V 5p Mec.;2020
44;6397;208 Allure 1.5 Flex 8V 5p;2016
44;7516;208 Allure inconcert 1.5 Flex 8V 5p Mec.;2016
44;7555;208 Allure inconcert 1.6 Flex 16V 5p Aut;2016
44;6399;208 Griffe 1.6 Flex 16V 5p Mec.;2017
44;9540;208 Griffe Bus. 1.6 Flex 5p Aut.;2020
44;7556;208 GT 1.6 THP Flex 16V 5p Mec.;2020
44;8348;208 Inconcert 1.6 Flex 16V 5p Aut.;2019
44;9235;208 Like 1.6 Flex 16V 5p Mec.;2022
44;9642;208 Like Essencial 1.6 Flex 16V 5p Mec.;2022
44;6448;208 Premier 1.6 Flex 16V 5p;2014
44;7557;208 Sport 1.6 Flex 16V 5p Mec.;2018
44;8061;208 URBANTECH1.6 Flex 16V 5p Aut.;2018
44;5427;3008 Allure 1.6 Turbo 16V 5p Aut.;2020
44;8243;3008 Griffe Pack 1.6 Turbo 16V 5p Aut.;2020
44;6546;3008 Roland Garros 1.6 Turbo 16V 5p;2014
44;1875;306 Break Passion 1.8 16V;2001
44;1876;306 Cabriolet 1.8/ Mi 16V;1998
44;1877;306 Cabriolet 2.0;2000
44;1878;306 GTi 2.0 16V;2000
44;1879;306 Passion 1.8 16V;2001
44;1880;306 Passion Sedan 1.8 16V;2001
44;1881;306 Rallye 1.8 16V;2001
44;1882;306 S16 2.0 3p;1995
44;1883;306 Selection Hatch 1.8 16V;2000
44;1884;306 Selection Sedan 1.8 16V;2000
44;1885;306 Si/ SL 1.8;1998
44;1886;306 Soleil 1.8 16V  4p;2001
44;1887;306 Soleil 1.8 16V 2p;2001
44;1888;306 Soleil Break 1.8 16V 5p;2001
44;1889;306 Soleil Hatch 1.8 16V 5p;2001
44;1890;306 SR;1997
44;1891;306 XN 1.8;1998
44;1892;306 XR 1.8 / XR Break 1.8 16V;1998
44;1893;306 XS 1.6 3p/ ST 1.8i 4p;1997
44;1894;306 XSi 2.0 3/5p;1996
44;1896;307 CC 2.0 16V 138cv 2p Mec.;2005
44;1895;307 CC 2.0 16V 2p Aut.;2008
44;1898;307 Feline 2.0/2.0 Flex 16V 5p Mec.;2010
44;1897;307 Feline/Griff/Premi. 2.0 Flex 5p Aut.;2012
44;5400;307 MILLESIM200 1.6 Flex 16V 5p;2011
44;1899;307 Passion 1.6 16V 110cv 5p;2004
44;3974;307 Passion 2.0 16V 138cv 5p;2003
44;4986;307 Presence 2.0 Flex 16V 5p Aut.;2012
44;1900;307 Rallye 1.6 16V 110cv 5p;2003
44;1901;307 Rallye 2.0 16V 138cv 5p;2005
44;1902;307 Rallye 2.0 16V 138cv 5p Aut.;2006
44;4144;307 Sed. Feline 2.0/2.0 Flex 16V 4p Mec.;2010
44;4146;307 Sed. Presence 1.6 Flex 16V 4p;2012
44;4987;307 Sed. Presence 2.0 Flex 16V 5p Aut.;2011
44;4145;307 Sed.Feline/Griff 2.0/2.0 Flex 4p Aut;2011
44;1903;307 Soleil/ Presence 1.6/1.6 Flex 16V 5p;2012
44;1905;307 SW 2.0 16V 138cv 5p Mec.;2005
44;1904;307 SW 2.0 16V 5p Aut.;2007
44;4340;307 SW Allure 2.0 16V 5p Aut.;2008
44;4341;307 SW Allure 2.0 16V 5p Mec.;2008
44;4342;307 SW Feline 2.0 16V 5p Aut.;2008
44;5901;308 Active 1.6 Flex 16V 5p mec.;2015
44;5902;308 Allure 1.6 Flex 16V 5p Mec.;2016
44;7744;308 Allure 1.6 Turbo Flex 16V 5p Aut.;2018
44;5903;308 Allure 2.0 Flex 16V 5p Aut.;2016
44;5904;308 Allure 2.0 Flex 16V 5p Mec.;2015
44;9582;308 Bus. Pro 1.6 TB Flex 5p Aut.;2019
44;8062;308 Business 1.6 Turbo Flex 16V 5p Aut.;2019
44;6189;308 CC 1.6 Turbo 16V 2p Aut.;2015
44;6547;308 CC Roland Garros 1.6 Turbo16V 2p Aut;2014
44;5905;308 Feline 2.0 Flex 16V 5p Aut.;2013
44;6304;308 Feline/Griffe 1.6 Turbo 16V 5p Aut.;2016
44;7402;308 Griffe 1.6 Turbo Flex 16V 5p Aut.;2019
44;7104;308 QUIKSILVER 1.6 Flex 16V 5p Mec.;2015
44;7984;308 Roland Garros 1.6 TB Flex 16V 5p Aut;2018
44;6493;308 Roland Garros 1.6 Turbo 16V 5P;2015
44;1906;405 GLi/ GL 1.6;1996
44;1907;405 GRi 1.8;1996
44;1908;405 Mi 2.0 16V;1995
44;1909;405 SRi 1.8;1996
44;1910;405 SRi 2.0;1999
44;1911;405 SRi Break;1995
44;1912;405 STi;1995
44;1913;406 Break 2.0 16V;1999
44;1914;406 Break 3.0 V6 24V;1999
44;1915;406 Break ST 2.0;1999
44;1916;406 Cupê 3.0 24V Aut.;2004
44;1917;406 Cupê 3.0 24V Mec.;2001
44;1918;406 Familiale 2.0 16V Aut.;2001
44;1919;406 Familiale 2.0 16V Mec.;2003
44;1920;406 Sedan 2.0 Aut.;2001
44;1921;406 Sedan 2.0 Mec.;2003
44;1922;406 Sedan 3.0 V6 24V;2004
44;1923;406 ST 2.0 16V  Mec;2001
44;1924;406 ST/ SVA 2.0 16V Aut;2001
44;1925;406 SV 2.0 16V;2000
44;1926;406 SVA 3.0 24V;2000
44;1927;406 SVE 3.0 24V;1999
44;4343;407 Sed. Allure 2.0 16V 4p Aut.;2009
44;4344;407 Sed. Feline 3.0 V6 211cv 4p Aut.;2009
44;4345;407 Sed. Griffe 3.0 V6 211cv 4p Aut.;2009
44;1928;407 Sedan 2.0 16V  138cv 4p Aut.;2007
44;1929;407 Sedan 3.0 V6 211cv 4p Aut.;2007
44;1930;407 SW 2.0 16V 5p Aut.;2007
44;1931;407 SW 3.0 V6 211cv 5p Aut.;2007
44;4346;407 SW Allure 2.0 16V 5p Aut.;2009
44;4347;407 SW Feline 3.0 V6 211cv 5p Aut.;2009
44;9583;408 Sed. Bus. Pro 1.6 TB Flex Aut.;2019
44;7745;408 Sed. Bus./Allure 1.6 TB Flex 16V Aut;2019
44;7985;408 Sed. R.Garros 1.6 TB Flex 16V 4p Aut;2018
44;5504;408 Sedan Allure 2.0 Flex 16V 4p Aut.;2016
44;5505;408 Sedan Allure 2.0 Flex 16V 4p Mec.;2015
44;5506;408 Sedan Feline 2.0 Flex 16V 4p Aut.;2013
44;7710;408 Sedan Griffe 1.6 TB Flex 16V 4p Aut.;2019
44;5906;408 Sedan Griffe 1.6 Turbo 16V 4p Aut.;2016
44;5507;408 Sedan Griffe 2.0 Flex 16V 4p Aut.;2012
44;7169;408 Sedan Limited 2.0 Flex 16V 4p Aut.;2012
44;8244;5008 Griffe 1.6 Turbo 16V 5p Aut.;2019
44;8288;5008 Griffe Pack 1.6 Turbo 16V 5p Aut.;2020
44;1932;504 GD 2.3 Diesel;1999
44;1933;504 GRD 2.3 Diesel;1999
44;1934;505 SR/ SRi/ SRX;1993
44;6072;508 THP 1.6 Turbo 16V 4p Aut.;2014
44;1935;605 SRi 3.0;1995
44;1936;605 SRi/ SLi 2.0;1995
44;1937;605 SV 3.0 Aut.;1995
44;1938;605 SV-3 3.0 V6 24V;2000
44;1939;607 Sedan 3.0 V6;2005
44;1940;806 ST Turbo;2000
44;1941;806 SV 2.0 Turbo;1995
44;1942;807 2.0 16V 138cv 5p Aut.;2004
44;5076;Boxer 2.3 Furg.TB Dies. Curto/Médio;2016
44;5077;Boxer 2.3 Furg.TB Dies. Méd/ LongoT.Alto;2016
44;5597;Boxer 2.3 LH Executive 15/16L TB Diesel;2017
44;5112;Boxer 2.3 Minibus 15/16L TB Diesel.;2017
44;1943;Boxer 2.5 Diesel;2000
44;1944;Boxer 2.8 10Lug. Diesel;2003
44;1947;Boxer 2.8 Furg. TB Dies. Méd/LongoT.Alto;2009
44;1946;Boxer 2.8 Furgão Dies/ TB Dies.curto/méd;2009
44;1945;Boxer 2.8 Van Diesel/TB Diesel 15L/16L;2009
44;8105;Expert Business 1.6 Turbo Diesel;2020
44;8106;Expert Business Pack 1.6 Turbo Diesel;2022
44;8505;Expert Minibus 1.6 Turbo Diesel;2022
44;9201;Expert VITRÉ 1.6 Turbo Diesel;2022
44;6645;HOGGAR Active 1.4 Flex 8V 2p;2014
44;6646;HOGGAR Allure 1.4 Flex 8V 2p;2014
44;5258;HOGGAR ESCAPADE 1.6 Flex 16V 2p;2014
44;5259;HOGGAR X-Line 1.4 Flex 8V 2p;2014
44;5260;HOGGAR XR 1.4 Flex 8V 2p;2013
44;5282;Partner  VAN 1.6  Flex 16V  5p;2013
44;5283;Partner  VAN ESCAPADE 1.6 Flex 16V 5p;2013
44;1948;Partner Furgão 1.6 16V/ 1.6 16V Flex 3p;2022
44;1949;Partner Furgão 1.8 3p;2003
44;5669;RCZ 1.6 Turbo 16V 2p Aut.;2015
45;1950;Gran Voyager LE 2.5;1995
45;1951;Sundance 2.5;1993
46;1952;Trans-AM 5.7 V8;1995
46;1953;Trans-Sport SE 3.1;1992
47;9443;718 Boxster 25Anos 4.0 400cv;2022
47;8245;718 Boxster GTS 2.5 365cv;2021
47;7518;718 Boxster S 2.5 350cv;2021
47;9444;718 Boxster Spyder 4.0 420cv;2022
47;8220;718 Cayman GTS 2.5 365cv;2020
47;7840;718 Cayman S 2.5 350cv;2021
47;7987;911 4 GTS Targa 3.0 24V (991);2018
47;7597;911 Carrera 4 Cabriolet 3.0 (991);2019
47;7598;911 Carrera 4 Coupe 3.0 (991);2019
47;7316;911 Carrera 4 GTS Coupe 3.8 24V (991);2016
47;7458;911 Carrera 4 GTS Targa 3.8 24V (991);2017
47;7599;911 Carrera 4S Cabriolet 3.0 (991/992);2021
47;1954;911 Carrera 4S Cabriolet-4 3.6/3.8;2015
47;7600;911 Carrera 4S Coupe 3.0 (991/992);2021
47;1955;911 Carrera 4S Coupe-4 3.6/3.8;2015
47;1956;911 Carrera Cabriolet 3.4/ 3.6 Mec.;2000
47;1957;911 Carrera Cabriolet 3.4/ 3.6 Tiptronic;2001
47;1958;911 Carrera Cabriolet-4 3.4 Mec.;1997
47;1959;911 Carrera Cabriolet-4 3.4 Tiptronic;1997
47;1960;911 Carrera Coupe;1997
47;5584;911 Carrera Coupe Black Edi. 3.6/3.4 24V;2016
47;5508;911 Carrera Coupe GTS 3.8 24V 408cv;2012
47;1961;911 Carrera Coupe Tiptronic;1997
47;1962;911 Carrera Coupe-4 3.4/ 3.6;2008
47;1963;911 Carrera Coupe-4 3.4/ 3.6 Tiptronic;2009
47;1964;911 Carrera Evo Cabriolet;2004
47;1965;911 Carrera Evo Cabriolet-4;2004
47;1966;911 Carrera Evo Coupe;2008
47;1967;911 Carrera Evo Coupe-4;2004
47;7317;911 Carrera GTS Cabriolet 3.8 24V (991);2015
47;7318;911 Carrera GTS Coupe 3.8 24V (991);2016
47;7043;911 Carrera S 50th Coupe 3.8 24V(991);2014
47;1969;911 Carrera S Cabriolet 3.8 24V;2012
47;6034;911 Carrera S Cabriolet 3.8 24V (991);2015
47;1970;911 Carrera S Coupe 3.8 24V;2012
47;6035;911 Carrera S Coupe 3.8 24V (991);2015
47;8421;911 GT2 RS 3.8 V6 700cv (991);2019
47;9654;911 GT3 4.0 500cv/510cv (991);2022
47;1968;911 GT3/ GT2 Street;2015
47;9024;911 SPEEDSTER 4.0 510CV;2019
47;1971;911 Targa 3.6;2005
47;7605;911 Targa 4 3.0 370cv (991);2019
47;4299;911 Targa 4S;2015
47;7606;911 Targa 4S 3.0 420cv (991);2019
47;1976;928 GTS 5.4 32V;1995
47;1977;968 Cabriolet 3.0;1995
47;1978;968 Coupe 3.0 16V;1995
47;5039;Boxster  2.9 255cv;2013
47;6190;Boxster 2.7 265cv;2016
47;6968;Boxster GTS 3.4 330cv;2016
47;1979;Boxster Mec.;2009
47;1980;Boxster S;2009
47;5040;Boxster S 3.4 310cv;2013
47;6191;Boxster S 3.4 315/319cv;2016
47;1981;Boxster S Tiptronic;2009
47;5429;Boxster Spyder 3.4 320cv;2011
47;7519;Boxster Spyder 3.8 375cv;2016
47;1982;Boxster Tiptronic;2009
47;9320;Cayenne 3.0 V6 340cv;2021
47;9321;Cayenne Coupe 3.0 V6 340cv;2021
47;7206;Cayenne GTS 3.6 Bi-Turbo 440cv;2018
47;4631;Cayenne GTS 4.8 405/420cv;2014
47;8042;Cayenne Platinum Ed. 3.6;2018
47;8461;Cayenne S 2.9 Bi-Turbo V6 440cv;2021
47;9975;Cayenne S 3.0 V6 416cv (Híbrido);2017
47;7232;Cayenne S 3.6 Bi-Turbo 420cv;2017
47;1983;Cayenne S 4.5/4.8;2014
47;1984;Cayenne Turbo 4.5/4.8;2018
47;4246;Cayenne Turbo S 4.5/4.8 32V;2017
47;1985;Cayenne V6 3.2/3.6 24V;2017
47;4247;Cayman 2.7/ 2.9;2016
47;7207;Cayman GT4 3.8 385cv;2016
47;6969;Cayman GTS 3.4 340cv;2016
47;5490;Cayman R 3.4 330cv;2012
47;3902;Cayman S 3.4;2016
47;10025;Macan 3.6 Bi-Turbo 400cv;2018
47;7671;Macan GTS 3.0 Bi-Turbo 360cv;2018
47;10027;Macan Performance 3.6 Bi-TB V6;2017
47;7911;Panamera 3.0 330cv;2020
47;5430;Panamera 3.6 V6 300cv/310cv;2016
47;8350;Panamera 4 3.0 330cv;2020
47;10037;Panamera 4 Executive 2.9 462cv (Híbrido);2020
47;8352;Panamera 4 Executive 3.0 330cv;2020
47;8290;Panamera 4 Sport Turismo 3.0 330cv;2020
47;7888;Panamera 4S 2.9 440cv;2018
47;5078;Panamera 4S 4.8 400cv;2013
47;7910;Panamera 4S Executive 2.9 440cv;2018
47;8353;Panamera 4S Sport Turismo 2.9 440cv;2018
47;7459;Panamera Edition 3.6 v6 310cv;2016
47;6275;Panamera GT-S 4.8;2015
47;6595;Panamera S 3.0 Bi-Turbo 420cv;2016
47;5079;Panamera S 4.8 400cv;2013
47;10041;Panamera TB S Sport Turis. 4.0 (Híbrido);2020
47;7889;Panamera Turbo 4.0 550cv;2020
47;5080;Panamera Turbo 4.8 500cv/520cv;2017
47;8355;Panamera Turbo Executive 4.0 550cv;2018
47;5670;Panamera Turbo S 4.8;2016
47;10043;Panamera Turbo S Execul. 4.0 (Híbrido);2020
47;8246;Panamera Turbo Sport Turismo 4.0;2020
185;9541;2500 LARAM. 6.7 RODEO ED. TB CD 4x4 Die.;2021
185;6306;2500 LARAMIE TROPIV. 6.7 4x4 Diesel;2012
186;6596;LINK 1.3 16V 5p;2014
186;6307;PICK-UP Q22B CS 1.0 2p;2014
186;6648;PICK-UP Q22D CS 1.0 2p;2014
186;6647;PICK-UP Q22E CD 1.0 4p;2015
186;6469;VAN Q22 1.0 5p;2014
48;1986;19 16S/ RT 16V;1996
48;1987;19 RN;1998
48;1988;19 RT 1.8/ 1.8i;1999
48;1989;19 RT 1.8/ 1.8i Conv.;1995
48;1990;21 GTX 2.0;1994
48;1991;21 Nevada GTX 2.2;1994
48;1992;21 Nevada TXE 2.2;1994
48;1993;21 TXE/ TXi 2.2;1994
48;7990;CAPTUR Intense 1.6 16V Flex 5p Aut.;2021
48;7890;CAPTUR Intense 2.0 16V Flex 5p Aut.;2021
48;8869;CAPTUR Intense Bose 1.6 16V Flex 5p Aut.;2021
48;8870;CAPTUR Intense Bose 2.0 16V Flex 5p Aut.;2021
48;9587;CAPTUR Life 1.6 16V Flex 5p Aut.;2022
48;7991;CAPTUR Zen 1.6 16V Flex 5p Aut.;2020
48;7891;CAPTUR Zen 1.6 16V Flex 5p Mec.;2021
48;1997;Clio Auth. /AIR Hi-Flex 1.6 16V 5p;2008
48;1994;Clio Authentique 1.0 8V 3p;2008
48;1995;Clio Authentique 1.0/1.0 Hi-Power 16V 3p;2016
48;3903;Clio Authentique Hi-Flex 1.0 16V 3p;2008
48;3904;Clio Authentique Hi-Flex 1.0 16V 5p;2008
48;1996;Clio Authentique Hi-Flex 1.6 16V 3p;2008
48;4643;Clio Campus Hi-Flex 1.0 16V 3p;2010
48;4644;Clio Campus Hi-Flex 1.0 16V 5p;2010
48;1998;Clio Dynamique 1.0/ 1.0 Hi-Power 16V 3p;2006
48;1999;Clio Dynamique 1.6 16V 110cv 3p;2005
48;2000;Clio Dynamique Hi-Flex 1.6 16V 3p;2006
48;2001;Clio Expression 1.0 8V 60cv 3p;2006
48;2002;Clio Expression 1.0/1.0 Hi-Power 16V 3p;2006
48;3905;Clio Expression Hi-Flex 1.0 16V 3p;2008
48;3906;Clio Expression Hi-Flex 1.0 16V 5p;2008
48;3993;Clio GetUp Hi-Flex 1.0 16V 3p;2009
48;3994;Clio GetUp Hi-Flex 1.0 16V 5p;2009
48;5312;Clio Hi-Flex 1.0 16V 3p;2012
48;5313;Clio Hi-Flex 1.0 16V 5p;2012
48;9658;Clio Hi-Flex/ Expres. Hi-Flex 1.6 16V 3p;2006
48;2004;Clio Hi-Flex/ Expres. Hi-Flex 1.6 16V 5p;2008
48;3907;Clio Privilège Hi-Flex 1.0 16V 5p;2007
48;2005;Clio Privilège Hi-Flex 1.6 16V 5p;2007
48;2006;Clio RL / Yahoo/ Authent. 1.0 8V 5p;2008
48;2007;Clio RL 1.6 3p/5p;2000
48;2008;Clio RL Alizé/ Authent. 1.6 16V 110cv 5p;2005
48;2009;Clio RL/ JP/Auth.1.0/1.0 Hi-Power 16V 5p;2016
48;2010;Clio RN 1.6 3p (importado);1998
48;2011;Clio RN 1.6 5p;2002
48;2013;Clio RN/ Expression 1.0 5p;2006
48;2014;Clio RN/ Expression 1.6 16V 5p;2005
48;2012;Clio RN/Alizé/Expr./1.0 Hi-Power 16V 5p;2016
48;2015;Clio RT 1.6 5p;2002
48;2016;Clio RT/ Privil. 1.0/1.0 Hi-Power 16V 5p;2006
48;2017;Clio RT/ Privilège 1.6 16V 5p;2005
48;2018;Clio Sed RT/ Privilège/ Botic 1.6 16V 4p;2005
48;2019;Clio Sed. Alizé 1.6/ 1.6 Hi-Flex 16v 4p;2006
48;3908;Clio Sed. Authentique Hi-Flex 1.0 16V 4p;2009
48;2020;Clio Sed. Authentique Hi-Flex 1.6 16V 4p;2009
48;3909;Clio Sed. Expression Hi-Flex 1.0 16V 4p;2009
48;2021;Clio Sed. Hi-Flex/Exp.Hi-Flex 1.6 16V 4p;2009
48;3910;Clio Sed. Privilège Hi-Flex 1.0 16V 4p;2009
48;2022;Clio Sed. Privilège Hi-Flex 1.6 16V 4p;2009
48;2023;Clio Sed.RL/Auth.1.0/1.0 Hi-Power 16V 4p;2006
48;2024;Clio Sed.RN/Alizé/Botic./Exp.1.0 Hi-Pow.;2007
48;2025;Clio Sed.RT/Privil.1.0/1.0 Hi-Pow.16V 4p;2006
48;2026;Clio Sedan Authentique 1.6 16V 110cv 4p;2005
48;3995;Clio Sedan Egeus Hi-Flex 1.0 16V 4p;2007
48;3996;Clio Sedan Egeus Hi-Flex 1.6 16V 4p;2007
48;2027;Clio Sedan RN/ Expression 1.6 16V 4p;2005
48;2028;Clio SI 1.6 16V 4p;2003
48;2029;Clio Tech Run 1.0 16v 70cv 5p;2003
48;5671;DUSTER 1.6 Hi-Flex 16V Mec.;2016
48;9592;DUSTER Authent. 1.6 Flex 16V Aut.;2020
48;7403;DUSTER DAKAR 4x2 1.6 Hi-Flex 16V Mec.;2018
48;7928;DUSTER DAKAR 4x2 2.0 Hi-Flex 16V Aut.;2018
48;7434;DUSTER DAKAR 4x4 2.0 Hi-Flex 16V Mec.;2018
48;7993;DUSTER Dynamique 1.6 Flex 16V Aut.;2020
48;5672;DUSTER Dynamique 1.6 Flex 16V Mec.;2020
48;5673;DUSTER Dynamique 2.0 Flex 16V Aut.;2020
48;5674;DUSTER Dynamique 2.0 Hi-Flex 16V Mec.;2019
48;5675;DUSTER Dynamique 4x4 2.0 Hi-Flex 16V Mec;2020
48;7992;DUSTER Expression 1.6 Flex 16V Aut.;2020
48;5676;DUSTER Expression 1.6 Hi-Flex 16V Mec.;2020
48;8785;DUSTER GoPro 1.6 16V Flex Aut.;2020
48;8786;DUSTER GoPro 4x4 2.0 Hi-Flex 16V Mec.;2020
48;7377;DUSTER OROCH Dyna. 1.6 Flex 16V Mec.;2022
48;7672;DUSTER OROCH Dyna. 2.0 Flex 16V Aut.;2022
48;7378;DUSTER OROCH Dyna. 2.0 Flex 16V Mec.;2022
48;8580;DUSTER OROCH Express 1.6 Flex 16V Mec.;2022
48;7379;DUSTER OROCH Expression 1.6 Flex 16V Mec;2022
48;6970;DUSTER OUTDOOR 1.6 Hi-Flex 16V Mec.;2015
48;6213;DUSTER TECHROAD 1.6 Hi-Flex 16V Mec.;2015
48;6214;DUSTER TECHROAD 2.0 Hi-Flex 16V Aut.;2015
48;6215;DUSTER TECHROAD 2.0 Hi-Flex 16V Mec.;2015
48;6702;DUSTER TECHROAD 4X4 2.0 16V Mec.;2015
48;2030;Express 1.6/ RL 1.6;2000
48;7105;FLUENCE Sed. Dyn. Plus 2.0 16V FLEX Aut.;2018
48;5509;FLUENCE Sed. Dynamique 2.0 16V FLEX Aut.;2018
48;5510;FLUENCE Sed. Dynamique 2.0 16V FLEX Mec.;2016
48;7673;FLUENCE Sedan Expres. 1.6 16V FLEX Mec.;2014
48;6870;FLUENCE Sedan GT Line 2.0 Flex Aut.;2016
48;6276;FLUENCE Sedan GT SPORT;2014
48;5511;FLUENCE Sedan Privilège 2.0 16V FLEX Aut;2018
48;2031;Kangoo Authentique 1.6 16V 95cv;2007
48;4309;Kangoo Authentique Hi-Flex 1.6 16V;2011
48;4098;Kangoo Expres.SPORTWAY 1.6/1.6 Hi-Flex;2011
48;4310;Kangoo Express Hi-Flex 1.6 16V;2018
48;2032;Kangoo Express RL/ Express 1.0 16V/8V;2005
48;2033;Kangoo Express RL/ Express 1.6 16V/8V;2007
48;4311;Kangoo Expression Hi-Flex 1.6 16V 5p;2008
48;2034;Kangoo RL 1.0 8V;2002
48;2035;Kangoo RL 1.6 8V;2003
48;2036;Kangoo RL/ Yahoo 1.0 16V 70cv;2004
48;2037;Kangoo RN 1.0 8V;2002
48;2039;Kangoo RN/ Yahoo/ Expression 1.0 16V 5p;2005
48;2038;Kangoo RN/Expression 1.6 16V/1.6 8V 5p;2007
48;2040;Kangoo RT 1.0 16V 70cv 5p;2004
